ID_REF	M1M	M2M	M3M	E1M	E2M	E3M	M1F	M2F	M3F	E1F	E2F	E3F
FBtr0070260	11.25339292	11.22879765	11.05686778	10.76382883	10.18909846	10.9395884	11.70600455	11.67150197	11.91927237	11.48892838	12.30609929	9.616582292
FBtr0070261	5.400384225	5.987939291	5.592779926	5.566303728	5.764516014	5.89578974	7.607414653	7.151428606	7.341008147	7.821709577	7.054274366	5.826965347
FBtr0070262	6.56439951	6.311842751	6.258633868	6.470753221	5.942774871	6.810802962	7.833178524	7.669046614	7.155205813	8.678771245	7.96304576	8.213954272
FBtr0070264	4.809260082	5.00895742	4.500049922	4.689433358	4.336761826	4.814606818	6.326621834	6.759467461	6.324949179	5.976583598	6.43441139	9.589726603
FBtr0070265	6.550103392	5.854880847	5.976038214	5.312977317	6.117597392	5.896516476	8.027156817	7.73928579	7.451015716	7.601107405	7.362044627	7.002501132
FBtr0070266	5.856582396	5.72414	6.193539159	6.089898514	5.968924785	6.612538279	7.288848545	7.2391536	6.705937826	8.399946078	7.861050295	7.319887042
FBtr0070267	4.439443621	5.179475221	5.387789881	5.721539451	5.269141644	5.254616717	6.250842228	7.601279037	7.685219041	9.367704353	8.17210843	7.308837743
FBtr0070269	11.49193219	10.93127322	10.49654224	10.561798	11.17803872	10.66396257	11.91580743	11.70615464	11.77535995	10.91698607	11.24782453	10.64742308
FBtr0070270	11.82988539	11.79695541	11.67778728	11.63163467	11.35919961	11.88078224	11.45075185	11.57792995	11.41412348	11.25346904	11.32240974	10.18643234
FBtr0070272	7.802083976	7.625822793	6.534898905	6.737835457	7.470906927	6.803920572	9.375176959	8.378287485	8.419036136	7.346584647	7.773948867	8.041019515
FBtr0070276	5.517584359	4.39035127	4.511588217	4.253656531	4.613390205	4.501662061	6.686423488	6.512907928	6.36934608	6.305273804	5.374417026	7.814685638
FBtr0070277	7.074233535	7.832413466	7.26919963	6.593423992	5.929764965	7.046399383	8.129870795	8.259008314	7.929135293	7.636228006	8.161650908	6.680210411
FBtr0070278	11.2019052	10.70665306	10.16267229	10.20033784	11.15167423	10.27511638	6.693786617	6.03067155	6.436756509	6.095702937	6.221730175	7.884970268
FBtr0070279	9.880063609	8.953747725	8.360522743	8.140871173	8.744246215	8.31674855	11.34935544	11.11982789	11.06747597	10.32693434	11.01722614	8.5501592
FBtr0070283	10.20162492	9.219278171	8.115632576	8.47363757	10.26987367	8.506002049	11.26089467	10.59141594	10.76026686	9.649191138	9.950565811	11.14297758
FBtr0070284	6.697326243	6.663160997	7.399811959	7.627658633	5.58986833	7.592325469	7.557589298	7.729374666	7.737932101	9.239767729	8.346544759	9.493292468
FBtr0070285	7.17021852	6.557065398	5.849431374	6.100487839	7.844842575	6.001142433	9.016152241	8.574606772	8.263272957	7.69787249	7.267539543	8.556025843
FBtr0070288	5.460650836	6.076822009	5.544692477	5.316801035	4.738459813	5.400787237	6.790319822	6.528599447	6.268963928	6.076689489	6.160329295	8.618039655
FBtr0070289	14.63687633	14.50864115	14.30878719	14.12137439	14.52783087	14.33153168	15.02781088	15.00337551	14.82395666	14.64189866	14.97991611	14.18753061
FBtr0070291	9.004492123	7.817499191	7.201725987	7.107384487	8.380438986	7.341261728	11.22574205	10.52587361	10.5596179	9.686159423	9.855073867	8.090063182
FBtr0070293	9.608301956	8.403912308	7.593516618	7.23157353	8.853252158	7.30172207	11.55909665	10.76281453	11.29034215	9.727561778	10.14231949	7.219097836
FBtr0070294	8.246698326	6.914838351	6.297835202	6.411380483	7.727001465	6.204745235	10.35731898	9.501670221	10.00811302	8.894125649	8.79610095	8.339095062
FBtr0070295	9.591968457	8.741754486	7.88921859	7.87088375	9.412613667	8.471844264	10.13845779	9.2981673	9.012415871	7.707905044	8.751190539	6.075314413
FBtr0070296	10.12468419	8.851875818	8.003716348	7.84952708	9.788833809	8.416112217	11.62724472	11.07175811	11.1571175	9.934867049	10.43229583	6.302987961
FBtr0070297	11.44094857	10.87782284	10.6591128	10.80928219	11.0509201	10.78849885	12.50151035	12.55983552	12.43285293	12.3046937	12.51101768	11.99606615
FBtr0070298	8.847591092	7.992080676	7.342157359	7.547074978	9.083894923	7.61495935	9.282997574	8.849775072	8.789480501	8.143281163	8.171256375	8.303592181
FBtr0070299	8.780518771	9.501126209	10.69673111	10.30213121	9.31343951	10.5326045	9.360846865	10.27197337	10.17544601	11.32952083	10.82672873	11.12483893
FBtr0070301	9.427191305	11.01894033	11.64685644	11.89627404	11.09485426	11.46395048	4.452345037	4.365531576	4.6899309	4.738367933	6.07747588	9.631755655
FBtr0070302	7.935406707	9.527120393	9.978606936	10.43553765	9.877072277	9.890409755	4.234662258	4.511113774	3.96474055	4.926782248	4.606276392	6.597300241
FBtr0070303	6.694806385	6.467757147	6.345859386	6.003258161	6.030375809	6.162560514	6.801035753	7.058246134	6.860494814	6.793217022	7.027716941	9.80145051
FBtr0070304	10.80486808	11.42903959	11.47072104	11.44749117	10.96873921	11.25237083	10.1113351	10.2542292	10.28018754	9.283033238	10.05929714	8.301381415
FBtr0070308	11.53182322	10.92671095	10.50428898	10.59411808	11.53612626	10.45861372	12.27315356	12.18804223	12.22299964	11.83819359	11.66478627	12.73219374
FBtr0070310	9.449348421	8.319229988	7.375924766	7.579935126	8.595078043	7.658732759	11.48171171	11.0488377	11.19921192	10.30577312	10.79129624	6.799088602
FBtr0070311	10.68199137	11.07842991	10.90731605	10.9028273	10.35298313	11.141878	11.11405242	11.3352649	11.32461172	11.41024707	11.79185102	10.00354911
FBtr0070312	11.44206383	10.69633138	10.31025206	10.34088434	10.94092755	10.22988325	12.40919897	12.2628756	12.26174129	11.73951086	11.93057477	11.53763105
FBtr0070313	11.86023131	11.35302483	11.2234094	11.2093936	11.88365522	11.26985124	12.40228154	12.19725749	12.23655597	11.99942756	11.95427095	12.73024045
FBtr0070314	11.94037079	11.6942703	11.38568378	11.27544397	11.88688873	11.2393364	12.31568447	11.97712709	12.3196242	11.70881136	11.9618479	11.74011041
FBtr0070315	10.09282861	9.65847268	9.286381948	9.263021491	9.96017574	9.743585147	11.34714375	11.32708832	11.1948637	11.02659405	11.54240892	9.902833478
FBtr0070316	12.08188014	12.25852461	12.04245731	11.90335384	11.42556845	12.00825468	11.71959118	11.88302381	11.7204108	11.35356501	11.95769155	10.82101513
FBtr0070317	10.8621662	10.67716932	10.43287258	10.01262817	10.66746756	10.41041277	11.51877293	11.48523043	11.49453922	10.72331119	11.42706803	9.560378503
FBtr0070318	11.28593874	10.64778255	10.39046811	10.22463495	10.38916775	10.3098975	12.53265135	12.6400362	12.53084466	12.13035601	12.63824771	10.73940841
FBtr0070319	11.34744276	10.60076426	10.29652073	10.2321777	10.39538161	10.41296048	12.54972492	12.67659178	12.56889706	12.07358147	12.68372016	10.61886311
FBtr0070320	11.36649795	10.72807909	10.38125839	10.30438829	10.46656105	10.56250508	12.39219183	12.67874178	12.54528678	12.10944995	12.56444317	10.6379958
FBtr0070321	11.89963913	11.42630942	11.23323816	11.21845874	11.7575141	11.13945159	12.36470762	12.22618632	12.37139338	11.66400921	11.95716768	12.15874471
FBtr0070322	5.686032626	5.010927502	4.70463961	4.603756886	5.218587452	5.163285372	7.634973639	7.162364136	6.98877897	6.366727861	6.046320797	7.154040363
FBtr0070326	9.902818257	10.52645914	11.39348769	11.32320477	10.04292349	11.24485466	10.30123758	11.03515052	11.11204861	11.53874446	12.168744	10.12383003
FBtr0070327	10.16080147	10.25763369	9.729354611	9.746560171	9.949595482	9.711834203	10.62570556	10.59402829	10.68304715	10.42564728	10.33644519	10.22447011
FBtr0070328	4.753294315	5.351988675	5.290044658	5.004541841	5.127856104	5.303974312	7.21022617	7.25873373	7.459264387	7.039434537	6.985189589	5.984516439
FBtr0070330	11.19644463	10.3663373	9.842437091	9.719940978	10.83064426	9.860222737	12.23381531	11.78109312	11.89969901	10.76832238	11.30550587	11.33043919
FBtr0070331	12.0781448	11.67295834	11.29213346	11.32493422	11.97246833	11.30680541	12.99550554	12.90176821	13.03157441	12.41509793	12.64635635	12.72784111
FBtr0070332	12.99635204	12.75768925	12.31165521	12.28175446	12.79533795	12.50674501	12.80958197	12.43165349	12.27258911	11.20459584	12.01359995	10.52985373
FBtr0070338	9.071769372	9.199256161	8.930271343	9.169665744	9.708410915	9.104717204	10.46400992	9.648143094	9.932779906	8.451258102	9.397390986	7.042468148
FBtr0070339	11.09010852	10.62226455	10.57732525	10.39123145	10.55675616	10.37402093	11.98358742	12.15408683	12.32267134	11.77347948	12.2645269	10.34490726
FBtr0070340	9.596092268	9.487179217	8.551288752	8.305089081	8.860711136	8.381901958	9.876484562	9.340911374	9.392631046	7.874958609	8.714450572	6.189055575
FBtr0070341	7.703626079	7.960430042	8.424047004	8.1274357	6.997645811	8.628668261	7.033715916	7.506825648	6.657967204	7.960822123	7.914665571	6.710811943
FBtr0070342	11.34588815	11.2104282	10.91758459	10.98767402	11.38124313	10.78624447	10.84450657	10.98518169	10.81220844	11.23086658	10.34347423	11.6837407
FBtr0070343	13.06420344	12.95578582	12.60600622	12.39915598	12.66619377	12.6457346	12.82259853	12.60014231	12.25775572	11.57593513	12.33390072	7.89909525
FBtr0070346	10.66792369	10.13619126	9.789156213	9.382706587	9.972261131	10.14624013	11.79197641	11.75660669	11.60009977	11.25213307	11.99833688	9.03618433
FBtr0070347	12.1063582	11.78741104	11.69397945	11.71095005	12.12377475	11.61239061	12.55748613	12.55963778	12.55240243	12.16876725	12.30776687	12.73417651
FBtr0070349	9.273680925	8.561909955	7.888389532	7.990498275	8.820580754	8.329685582	10.89509658	10.76902521	10.66673316	9.994630917	10.53756913	9.326987581
FBtr0070350	11.77963068	11.23477541	10.71032422	10.61801065	11.35679219	10.79022662	12.50560699	12.25140391	12.41838098	11.30212349	11.66104178	10.46058818
FBtr0070352	11.1730667	10.95170114	10.3245648	10.29962668	10.74152286	10.484959	11.24768926	11.01227332	11.1021452	10.26240814	10.86230322	7.110193045
FBtr0070355	7.69743537	7.42523437	6.868648495	7.133419676	8.167345884	7.187658892	9.07057663	8.50954463	8.56098276	8.124416543	8.027320508	7.239332161
FBtr0070356	10.27929531	10.29197093	10.32297446	10.2621154	10.89402588	10.32365401	11.08558008	11.03551676	11.23475703	10.75265988	11.09797008	12.12501183
FBtr0070362	9.26747634	8.993933297	8.3128453	8.151839034	8.86066055	8.536979938	10.70153052	10.58268244	10.69683577	10.02214668	10.63400945	7.608395295
FBtr0070364	12.44858691	12.1531769	11.65743292	11.79468513	12.70021189	11.6099576	12.69182969	12.32033997	12.20285053	11.66270153	11.50975546	12.73083225
FBtr0070365	12.34330935	11.89758684	11.50053564	11.65769359	12.43850347	11.46549355	12.87251379	12.68791323	12.72437606	12.46396715	12.1190256	13.27930778
FBtr0070366	11.93269865	11.05823274	10.34095275	10.23304224	11.42919733	10.42585747	13.30972544	13.15019665	13.01112361	12.31973525	12.62560237	12.32827404
FBtr0070367	12.10783222	11.80906791	11.07727498	11.20035348	11.98284335	11.38887285	12.2219826	11.74813606	11.69075471	10.88583133	11.33806312	8.638464876
FBtr0070369	9.830543886	8.402893961	8.998920957	8.620384434	8.811742987	8.942786891	11.62586192	12.49692871	12.27047723	12.98805879	12.83299252	11.29885589
FBtr0070371	13.12517885	12.78539768	12.44140344	12.38063436	12.86676361	12.59538608	13.32378302	13.10009323	13.00966225	11.8577243	12.66980494	11.43324199
FBtr0070372	10.63035569	11.28257458	11.04931581	11.20734322	11.47479715	11.12305008	10.75496431	10.98351054	11.48416905	11.73211497	11.69903809	12.36461787
FBtr0070373	6.185501862	7.208487997	8.298197778	8.519064958	8.052436001	8.35638198	7.708850067	7.633153631	7.427289375	8.524260005	7.122815573	10.6271738
FBtr0070374	6.653105889	7.255572488	8.72582328	9.25927696	8.284440564	8.817124687	6.071794841	5.890108597	5.228449313	7.07924796	5.590637946	10.59014033
FBtr0070375	12.27659568	12.20940435	12.02540049	12.13073393	12.47524976	12.17570925	12.19252816	12.20795347	12.02056971	11.79254443	11.93727696	12.2080133
FBtr0070376	10.22035124	10.36080528	10.11877123	9.88742855	9.88293049	10.18519558	10.87981686	10.75142305	10.53778692	10.44646695	10.6784615	8.139904309
FBtr0070378	9.703260099	9.937018878	9.65871366	9.078085945	8.393691193	9.57645657	10.39180885	10.20819863	10.02848931	9.501739675	10.41468333	6.795552678
FBtr0070379	8.76284376	9.247256552	8.961069363	8.448129111	7.642397609	8.880185013	9.428562638	9.505225824	9.349495101	9.224772996	9.474591791	5.744516342
FBtr0070381	13.3218983	13.13573088	12.89901283	12.87993907	13.46109205	12.97417319	13.05354702	13.00634067	12.73037599	12.03739743	12.53909014	11.76735983
FBtr0070384	13.8990665	13.63210194	13.37556835	13.31486943	13.78494029	13.50966954	13.69557327	13.30619476	13.25771642	12.07414019	13.05723445	11.14870053
FBtr0070385	11.45936312	12.22512954	12.36481039	12.37074025	11.94600917	12.64029517	11.08067105	11.37964289	11.35503235	11.76135289	11.87467784	10.21572446
FBtr0070386	13.81785231	13.63261794	13.34840254	13.54425606	13.96448324	13.38015043	13.94757894	13.77581663	13.89131246	13.48027204	13.31188327	13.83203018
FBtr0070387	12.82366365	12.63116973	12.5210282	12.53392847	12.69290325	12.52648515	12.07008491	11.97474737	11.88017904	11.29992695	11.16224819	11.38450263
FBtr0070388	11.06953012	10.82806157	10.53451222	10.4732814	10.98879785	10.40531785	11.47726143	11.3594365	11.24766392	10.80849695	10.81976844	9.920526147
FBtr0070389	11.94264862	11.41730196	10.98526382	10.93781642	11.60122006	11.18774288	12.16839148	11.82405367	11.87229423	11.23358475	11.54919664	10.81066931
FBtr0070390	11.31382216	10.84888141	10.37592629	10.79457231	11.59325418	10.43510724	12.08316416	11.79492417	11.97209527	11.80974695	11.54741431	13.03389588
FBtr0070392	9.586986301	5.15779155	6.059699209	4.908688035	7.300058729	5.721274216	11.99910903	12.03805363	12.59428968	12.37754497	12.72702645	13.08043757
FBtr0070393	11.48993604	10.97166655	10.74730641	10.59167269	10.91549319	11.05681868	11.37790535	11.33651967	11.06284669	10.42815747	11.0331303	8.369334737
FBtr0070394	4.168248899	4.162806201	3.515005916	3.830600134	4.169532214	3.99579202	6.846943304	5.327687364	5.279642151	4.773052148	4.812575235	8.889214635
FBtr0070395	8.534652667	9.055352128	9.520361939	9.189494233	7.700567336	9.521390399	9.328054188	9.821490197	9.305344266	10.17918943	10.14074415	10.25721586
FBtr0070396	6.872667494	7.706464936	8.520954517	8.421244342	7.036243959	8.565104745	8.701552522	9.695841611	9.272072193	10.90250875	10.19642803	9.908702444
FBtr0070397	4.531861759	4.607442766	4.330357613	4.595766205	4.754983679	4.488720653	6.035021195	5.72707092	5.548458203	6.386869563	5.413424837	8.055247724
FBtr0070398	11.80735637	10.69371153	9.755385847	9.749115041	10.64840621	9.907047931	13.28680269	13.0785043	12.95531951	11.99771044	12.68191277	11.68357905
FBtr0070399	12.35880414	12.17098807	11.97785084	11.88168324	12.48620915	12.07074932	8.847703516	7.914429384	8.972026575	6.906883382	7.611128845	8.211964198
FBtr0070400	11.08648113	12.25153848	12.42698294	12.56748351	12.07709913	12.42396612	8.323448885	8.059657574	8.735755703	8.713431196	8.495604032	10.95846195
FBtr0070401	10.6160644	10.65989406	10.71391186	10.32332289	10.55083219	10.51178842	11.53960774	11.81893618	11.88476805	11.8070186	12.03059103	11.93078346
FBtr0070402	10.17807819	11.11605013	12.30192382	12.19165838	10.7822947	12.31622812	10.46662049	11.47826181	10.99117148	12.2237262	11.9753443	11.22837265
FBtr0070405	12.63273237	12.04788518	11.76217339	11.90639169	12.60817601	11.72928539	13.31846162	13.21800942	13.54735222	13.05307192	13.04904232	13.5340734
FBtr0070406	7.03759637	7.459452931	8.117706989	8.135835981	7.905832833	8.208970274	7.530828451	8.633424671	8.445758149	9.967366774	9.016484341	10.29625733
FBtr0070407	5.413800534	6.17605743	6.328428998	6.41738504	6.80587798	6.337557682	7.921074469	7.843605162	7.964097077	8.500279826	7.740346778	9.896134228
FBtr0070408	11.52525104	11.17358139	11.14714888	11.36530476	11.56493399	11.33380475	9.247114582	9.586271979	10.31108243	12.15792077	11.70419286	11.98098399
FBtr0070411	12.36839618	12.64857972	12.56463436	12.725157	12.53359917	12.73150216	11.80882271	12.3439986	12.33319978	12.5416595	12.56140326	10.92683783
FBtr0070412	7.563701937	8.272164129	10.59612946	10.33071838	7.420174144	10.50050561	8.960469718	10.77384381	10.41536753	12.93088581	12.19401796	12.2664431
FBtr0070414	9.085297971	8.994316379	8.944535208	8.958555325	9.141636892	8.927731748	10.27360599	10.44023414	10.43343741	10.40199581	10.26687085	9.611218312
FBtr0070415	9.900351209	9.395328052	8.331178511	7.666217611	8.674383673	8.039937293	9.881097591	9.389968126	9.146769761	7.92595374	8.558104587	7.229089892
FBtr0070416	12.01554928	12.14911218	11.85186145	11.97105897	12.1253941	11.90327283	11.56836464	11.59221342	11.5337272	11.34706018	11.17866485	11.41774088
FBtr0070417	12.80739948	12.39593663	11.93748498	11.95633176	12.70842611	12.05990118	12.33551605	11.97973646	11.90034253	11.12289683	11.34231495	10.87406013
FBtr0070418	12.18766891	11.82159618	11.41034948	11.39978937	12.25671254	11.61207129	12.97441292	12.90089593	12.8487575	12.10394831	12.51167318	11.91275262
FBtr0070419	9.491776752	8.228688361	7.57605119	7.597817182	8.767293947	7.70844799	11.27147873	11.14482277	11.29657843	10.3857784	10.80460506	10.11240406
FBtr0070420	11.93544803	11.74528158	11.0751294	10.81680687	11.32367405	11.28186392	12.41014638	11.98928801	11.9252813	10.82453772	11.52214248	7.800278696
FBtr0070421	8.17255652	7.646655907	6.815721433	6.80725831	8.431411521	7.024082491	9.536520185	8.779297482	8.7843682	7.768433797	8.028696222	7.390058869
FBtr0070422	11.697189	11.42223342	10.74907623	10.63093907	11.64509682	10.34102917	11.58102918	11.0985853	10.99125411	9.78072036	10.00880717	7.879007282
FBtr0070423	12.36010374	11.99422705	11.93922812	12.1078935	12.42129729	12.23396848	10.75919512	10.31751425	10.29459157	10.08931607	10.32385202	8.869677118
FBtr0070424	8.688595815	8.461582172	8.69759835	8.990471045	8.89024573	9.028750362	9.060588131	9.25848265	8.914021497	8.897727495	8.983876599	7.608651809
FBtr0070425	12.44071487	12.37736561	12.00513247	12.2068954	12.32606793	12.13583986	13.02651713	13.06990875	12.95014605	12.75342555	12.79714693	12.22654432
FBtr0070426	12.43630618	12.32680795	11.85669614	12.25233822	12.12085073	12.28125221	11.35070365	10.65764617	10.60859147	10.01150528	9.906410068	10.32747529
FBtr0070427	5.575372845	4.42917405	4.318880792	4.19323556	4.66280365	4.472331796	5.963016273	5.755624691	5.484063996	5.008679601	5.09365313	4.98015329
